AsbObj_CaravanWagon_A_02,MsgNotFound
AsbObj_CaravanWagon_A_04,MsgNotFound
AsbObj_CaravanWagon_A_04_BP,MsgNotFound
AsbObj_CaravanWagon_A_05,MsgNotFound
AsbObj_CaravanWagon_A_05_BP,MsgNotFound
AsbObj_CaravanWagon_A_06,MsgNotFound
AsbObj_CaravanWagon_A_06_BP,MsgNotFound
AsbObj_StoneRectangle_B_LL_01,MsgNotFound
AsbObj_StoneRectangle_B_LL_02,MsgNotFound
AsbObj_WoodRectangle_A_LL_01,MsgNotFound
AsbObj_WoodRectangle_QuickSand_A_LL_01,MsgNotFound
AsbObj_WoodSail_A_01,MsgNotFound
AsbObj_WoodSail_A_01_ForAttachment,MsgNotFound
AsbObj_WoodSail_A_02,MsgNotFound
AsbObj_WoodSail_A_02_ForAttachment,MsgNotFound
AsbObj_WoodSail_A_03,MsgNotFound
AsbObj_WoodSquare_A_M_01,MsgNotFound
AsbObj_WoodSquare_A_M_01_HorseRace,MsgNotFound
AsbObj_WoodSquare_A_M_01_WellCover,MsgNotFound
AsbObj_WoodSquare_QuickSand_A_M_01,MsgNotFound
AsbObj_WoodWheel_A_01,Wheel
AsbObj_WoodWheel_A_02,Wheel
AsbObj_WoodWheel_A_03,Wheel
AssasinTextNPC,MsgNotFound
AssassinTextNPC_Tribune,Yiga Footsoldier
BeeHome,Courser Bee Honey
BoarMeat,Seared Steak
BombFruit,Bomb Flower
BrokenSnowBallForDrake,MsgNotFound
CaveMasterMedal,Bubbul Gem
ConfusionFruit,Muddle Bud
ConfusionFruit_Static,Muddle Bud
DeathMountainHatago_PhotographTarget_New,Daruk sculpture
Demo910_Torch,MsgNotFound
DgnObj_BoardIron_E,MsgNotFound
DgnObj_BoardIron_E_Cart_02,MsgNotFound
DgnObj_Motor_A_01,Motor
DgnObj_Small_BoxIron_B_06,MsgNotFound
DgnObj_Small_IronBall_02,MsgNotFound
DgnObj_Small_StonePole_A_01,MsgNotFound
DgnObj_Small_StonePole_A_02,MsgNotFound
DgnObj_Small_StonePole_A_03,MsgNotFound
DgnObj_StoneBall_Fire,Flame Ball
DgnObj_StoneBall_NoFire,Flame Ball
Dm_Enemy_Bokoblin_Boss_Senior,Black Boss Bokoblin
Dm_Enemy_Bokoblin_Junior,Bokoblin
Dm_Enemy_Bokoblin_Middle,Blue Bokoblin
Dm_Enemy_Bokoblin_Senior,Black Bokoblin
Dm_Enemy_Zombie_Junior_Defense,MsgNotFound
Dm_FldObj_ZonauShrine_KeyCrystal,MsgNotFound
Dm_Npc_Gerudo_AncientSage,MsgNotFound
Dm_Npc_Goron_AncientSage,MsgNotFound
Dm_Npc_Raul,Rauru
Dm_Npc_Raul_Soul,Rauru
Dm_Npc_Raumi,Mineru
Dm_Npc_Raumi_Ghost,Mineru
Dm_Npc_Rito_AncientSage,MsgNotFound
Dm_Npc_Sonia,MsgNotFound
Dm_Npc_Sonia_Soul,MsgNotFound
Dm_Npc_Zelda_AncientHyrule,Zelda
Dm_Npc_Zelda_Catch,Zelda
Dm_Npc_Zelda_Search_Improve,Zelda
Dm_Npc_Zora_AncientSage,MsgNotFound
Dm_Obj_MeatRock_Miasma_A_02,MsgNotFound
Dm_Sage_Soul_Gerudo,Riju
Dm_Sage_Soul_Goron,Yunobo
Dm_Sage_Soul_Rito,Tulin
Dm_Sage_Soul_Zora,Sidon
Dm_TBox_Field_Iron,Treasure Chest
DummyHorse,Horse
EastAkkalaHatago_PhotographTarget,Octorok-shaped Octorok Lake
EightHeroStatues_PhotographTarget,Monument to Seven Heroines
ElectricalFruit,Shock Fruit
Enemy_Assassin_Junior,Yiga Footsoldier
Enemy_Assassin_Junior_GateKeeper,Yiga Footsoldier
Enemy_Assassin_Junior_Practice,Yiga Footsoldier
Enemy_Assassin_Junior_Rider,Yiga Footsoldier
Enemy_Assassin_Junior_Rider_Bow,Yiga Footsoldier
Enemy_Assassin_Junior_Shooter_Subordinates,Yiga Footsoldier
Enemy_Assassin_Middle,Yiga Blademaster
Enemy_Assassin_Middle_Gatekeeper,Yiga Blademaster
Enemy_Assassin_Senior,Master Kohga
Enemy_Assassin_Shooter_Junior,Yiga Footsoldier
Enemy_Assassin_Shooter_Junior_Practice,Yiga Footsoldier
Enemy_Bokoblin_Armor_Dark,Silver Bokoblin
Enemy_Bokoblin_Armor_Junior,Bokoblin
Enemy_Bokoblin_Armor_Middle,Blue Bokoblin
Enemy_Bokoblin_Armor_Senior,Black Bokoblin
Enemy_Bokoblin_Bone_Junior,Stalkoblin
Enemy_Bokoblin_Bone_Junior_AllDay,Stalkoblin
Enemy_Bokoblin_Bone_Junior_AllDay_AlwaysRespawn,Stalkoblin
Enemy_Bokoblin_Bone_Junior_Head,Stalkoblin
Enemy_Bokoblin_Bone_Junior_Head_AllDay,Stalkoblin
Enemy_Bokoblin_Boss_Dark,Silver Boss Bokoblin
Enemy_Bokoblin_Boss_Junior,Boss Bokoblin
Enemy_Bokoblin_Boss_Middle,Blue Boss Bokoblin
Enemy_Bokoblin_Boss_Senior,Black Boss Bokoblin
Enemy_Bokoblin_Boss_Senior_NoOrder,Black Boss Bokoblin
Enemy_Bokoblin_Dark,Silver Bokoblin
Enemy_Bokoblin_Guard_Junior,Bokoblin
Enemy_Bokoblin_Guard_Junior_Ambush,Bokoblin
Enemy_Bokoblin_Guard_Junior_Cliff,Bokoblin
Enemy_Bokoblin_Guard_Junior_Golem_Fort,Bokoblin
Enemy_Bokoblin_Guard_Junior_TreeHouseTop,Bokoblin
Enemy_Bokoblin_Guard_Middle,Blue Bokoblin
Enemy_Bokoblin_Guard_Middle_Ambush,Blue Bokoblin
Enemy_Bokoblin_Guard_Middle_Cliff,Blue Bokoblin
Enemy_Bokoblin_Guard_Middle_TreeHouseTop,Blue Bokoblin
Enemy_Bokoblin_Junior,Bokoblin
Enemy_Bokoblin_Middle,Blue Bokoblin
Enemy_Bokoblin_NoSleep_Junior,Bokoblin
Enemy_Bokoblin_Senior,Black Bokoblin
Enemy_Bokoblin_Sniper_Junior,Bokoblin
Enemy_CaveMaster_000,Bubbulfrog
Enemy_CaveMaster_Middle,Bubbulfrog
Enemy_CaveMaster_Senior,Bubbulfrog
Enemy_CDungeon_Practice,Training Construct
Enemy_Chuchu_Electric_Junior,Electric Chuchu
Enemy_Chuchu_Electric_Middle,Electric Chuchu
Enemy_Chuchu_Electric_Middle_Army,Electric Chuchu
Enemy_Chuchu_Electric_Senior,Electric Chuchu
Enemy_Chuchu_Fire_Junior,Fire Chuchu
Enemy_Chuchu_Fire_Middle,Fire Chuchu
Enemy_Chuchu_Fire_Middle_Army,Fire Chuchu
Enemy_Chuchu_Fire_Senior,Fire Chuchu
Enemy_Chuchu_Ice_Junior,Ice Chuchu
Enemy_Chuchu_Ice_Middle,Ice Chuchu
Enemy_Chuchu_Ice_Middle_Army,Ice Chuchu
Enemy_Chuchu_Ice_Senior,Ice Chuchu
Enemy_Chuchu_Junior,Chuchu
Enemy_Chuchu_Middle,Chuchu
Enemy_Chuchu_Senior,Chuchu
Enemy_Dragon_Darkness,Demon Dragon
Enemy_Dragon_Electric,Farosh
Enemy_Dragon_Fire,Dinraal
Enemy_Dragon_Ice,Naydra
Enemy_Dragon_Light_001,Light Dragon
Enemy_Dragon_Light_002,Light Dragon
Enemy_Drake,MsgNotFound
Enemy_Drake_Electric,Thunder Gleeok
Enemy_Drake_Fire,Flame Gleeok
Enemy_Drake_Ice,Frost Gleeok
Enemy_Drake_Mix,King Gleeok
Enemy_DungeonBoss_Gerudo,Queen Gibdo
Enemy_DungeonBoss_Gerudo_Uncleared,Queen Gibdo
Enemy_DungeonBoss_Gerudo_Underground,Queen Gibdo
Enemy_DungeonBoss_Goron,Marbled Gohma
Enemy_DungeonBoss_Goron_Uncleared,Marbled Gohma
Enemy_DungeonBoss_Goron_Underground,Marbled Gohma
Enemy_DungeonBoss_Rito,Colgera
Enemy_DungeonBoss_Rito_Uncleared,Colgera
Enemy_DungeonBoss_Rito_Underground,Colgera
Enemy_DungeonBoss_Zonau,Seized Construct
Enemy_DungeonBoss_Zonau_Uncleared,Seized Construct
Enemy_DungeonBoss_Zora,Mucktorok
Enemy_DungeonBoss_Zora_Bullet_Shark,Mucktorok
Enemy_DungeonBoss_Zora_Bullet_SharkFin,Mucktorok
Enemy_DungeonBoss_Zora_Uncleared,Mucktorok
Enemy_DungeonBoss_Zora_Underground,Mucktorok
Enemy_Ganondorf,Demon King Ganondorf
Enemy_Ganondorf_Miasma,Demon King Ganondorf
Enemy_Giant_Bone,Stalnox
Enemy_Giant_Bone_AllDay,Stalnox
Enemy_Giant_Junior,Hinox
Enemy_Giant_Junior_KeyCrystal,Hinox
Enemy_Giant_Middle,Blue Hinox
Enemy_Giant_Senior,Black Hinox
Enemy_Golem_Fire,Igneo Talus
Enemy_Golem_Fire_KeyCrystal,Igneo Talus
Enemy_Golem_Fort_A,Battle Talus
Enemy_Golem_Fort_A_Wander,Battle Talus
Enemy_Golem_Ice,Frost Talus
Enemy_Golem_Ice_KeyCrystal,Frost Talus
Enemy_Golem_Junior,Stone Talus
Enemy_Golem_Junior_KeyCrystal,Stone Talus
Enemy_Golem_Little,Stone Pebblit
Enemy_Golem_Little_Fire,Igneo Pebblit
Enemy_Golem_Little_Ice,Frost Pebblit
Enemy_Golem_Middle,Stone Talus
Enemy_Golem_Senior,Stone Talus
Enemy_Horablin_Dark,Silver Horriblin
Enemy_Horablin_Guard_Junior,Horriblin
Enemy_Horablin_Guard_Middle,Blue Horriblin
Enemy_Horablin_Junior,Horriblin
Enemy_Horablin_Middle,Blue Horriblin
Enemy_Horablin_Senior,Black Horriblin
Enemy_Keese,Keese
Enemy_Keese_AllDay,Keese
Enemy_Keese_Cadaver,Keese
Enemy_Keese_Electric,Electric Keese
Enemy_Keese_Electric_AllDay,Electric Keese
Enemy_Keese_Fire,Fire Keese
Enemy_Keese_Fire_AllDay,Fire Keese
Enemy_Keese_Ice,Ice Keese
Enemy_Keese_Ice_AllDay,Ice Keese
Enemy_Keese_Ice_Army,Ice Keese
Enemy_Keese_Swarm,Keese
Enemy_Keese_Swarm_AllDay,Keese
Enemy_Keese_Swarm_Cave,Keese
Enemy_Kohga_Golem,MsgNotFound
Enemy_Kohga_GolemRider,Master Kohga
Enemy_LikeLike_Crack,Rock Like
Enemy_LikeLike_Crack_RagdollShort,Rock Like
Enemy_LikeLike_Electric,Shock Like
Enemy_LikeLike_Electric_RagdollShort,Shock Like
Enemy_LikeLike_Fire,Fire Like
Enemy_LikeLike_Fire_RagdollShort,Fire Like
Enemy_LikeLike_Ice,Ice Like
Enemy_LikeLike_Ice_RagdollShort,Ice Like
Enemy_LikeLike_Plane,Like Like
Enemy_LikeLike_Plane_RagdollShort,Like Like
Enemy_LikeLike_Tar,Sludge Like
Enemy_Lizalfos_Bone_Junior,Stalizalfos
Enemy_Lizalfos_Bone_Junior_Head,Stalizalfos
Enemy_Lizalfos_Dark,Silver Lizalfos
Enemy_Lizalfos_Electric,Electric Lizalfos
Enemy_Lizalfos_Fire,Fire-Breath Lizalfos
Enemy_Lizalfos_Fire_GerudoCanyon,Fire-Breath Lizalfos
Enemy_Lizalfos_Fire_GerudoCanyon_PopUp,Fire-Breath Lizalfos
Enemy_Lizalfos_Guard_Junior,Lizalfos
Enemy_Lizalfos_Guard_Junior_LongVisibility,Lizalfos
Enemy_Lizalfos_Guard_Middle,Blue Lizalfos
Enemy_Lizalfos_Guard_Middle_LongVisibility,Blue Lizalfos
Enemy_Lizalfos_Ice,Ice-Breath Lizalfos
Enemy_Lizalfos_Ice_GerudoCanyon,Ice-Breath Lizalfos
Enemy_Lizalfos_Ice_GerudoCanyon_Popup,Ice-Breath Lizalfos
Enemy_Lizalfos_Junior,Lizalfos
Enemy_Lizalfos_Middle,Blue Lizalfos
Enemy_Lizalfos_Senior,Black Lizalfos
Enemy_Lynel_Boss,Lynel
Enemy_Lynel_Boss_Dark,Silver Lynel
Enemy_Lynel_Boss_Middle,Blue-Maned Lynel
Enemy_Lynel_Boss_Senior,White-Maned Lynel
Enemy_Lynel_Dark,Silver Lynel
Enemy_Lynel_Junior,Lynel
Enemy_Lynel_Middle,Blue-Maned Lynel
Enemy_Lynel_Senior,White-Maned Lynel
Enemy_MiddleBoss_Goron,Moragia
Enemy_MiddleBoss_Goron_WeakPoint,Moragia
Enemy_MiddleBoss_Goron_WeakPoint_A,Moragia
Enemy_MiddleBoss_Goron_WeakPoint_B,Moragia
Enemy_MiddleBoss_Goron_WeakPoint_C,Moragia
Enemy_Mogurudo_Baby_Junior,Little Frox
Enemy_Mogurudo_Junior,Frox
Enemy_Mogurudo_Middle,Obsidian Frox
Enemy_Mogurudo_Senior,Blue-White Frox
Enemy_Moriblin_Bone_Junior,Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay_AlwaysRespawn,Stalmoblin
Enemy_Moriblin_Bone_Junior_Head,Stalmoblin
Enemy_Moriblin_Bone_Junior_Head_AllDay,Stalmoblin
Enemy_Moriblin_Dark,Silver Moblin
Enemy_Moriblin_Junior,Moblin
Enemy_Moriblin_Junior_LongSight,Moblin
Enemy_Moriblin_Junior_Lookout_Cliff,Moblin
Enemy_Moriblin_Middle,Blue Moblin
Enemy_Moriblin_Senior,Black Moblin
Enemy_Octarock,Water Octorok
Enemy_Octarock_Desert,Treasure Octorok
Enemy_Octarock_Forest,Forest Octorok
Enemy_Octarock_Snow,Snow Octorok
Enemy_Octarock_Stone,Rock Octorok
Enemy_PhantomGanon,Phantom Ganon
Enemy_Sandworm,Molduga
Enemy_Toby_Junior,Aerocuda
Enemy_Toby_Junior_Sky,Aerocuda
Enemy_Toby_Junior_Terminal,Aerocuda
Enemy_Treant_Bee,Evermean
Enemy_Treant_Broadleaf,Evermean
Enemy_Treant_D,Evermean
Enemy_Treant_E,Evermean
Enemy_Wizzrobe_Electric,Electric Wizzrobe
Enemy_Wizzrobe_Electric_Senior,Thunder Wizzrobe
Enemy_Wizzrobe_Fire,Fire Wizzrobe
Enemy_Wizzrobe_Fire_Senior,Meteo Wizzrobe
Enemy_Wizzrobe_Ice,Ice Wizzrobe
Enemy_Wizzrobe_Ice_Senior,Blizzrobe
Enemy_Zombie_Boss_Junior,Moth Gibdo
Enemy_Zombie_Boss_Junior_Defense,Moth Gibdo
Enemy_Zombie_Boss_Junior_ForDungeonBossGerudoBattle,Moth Gibdo
Enemy_Zombie_Junior,Gibdo
Enemy_Zombie_Junior_Defense,Gibdo
Enemy_Zombie_Junior_ForDungeonBossGerudoBattle,Gibdo
Enemy_Zonau_BlockMaster_Junior,Flux Construct I
Enemy_Zonau_BlockMaster_Junior_Beginning,Flux Construct I
Enemy_Zonau_BlockMaster_Middle,Flux Construct II
Enemy_Zonau_BlockMaster_Senior,Flux Construct III
Enemy_Zonau_Golem_Dark,Captain Construct IV
Enemy_Zonau_Golem_Junior,Captain Construct I
Enemy_Zonau_Golem_Junior_ForFirstSmallDungeon,Captain Construct I
Enemy_Zonau_Golem_Middle,Captain Construct II
Enemy_Zonau_Golem_Senior,Captain Construct III
Enemy_Zonau_Robot_Dark,Soldier Construct IV
Enemy_Zonau_Robot_Junior,Soldier Construct I
Enemy_Zonau_Robot_Junior_Beginning,Soldier Construct I
Enemy_Zonau_Robot_Junior_Lookout,Soldier Construct I
Enemy_Zonau_Robot_Junior_Lookout_Mile,Soldier Construct I
Enemy_Zonau_Robot_Middle,Soldier Construct II
Enemy_Zonau_Robot_Middle_Lookout,Soldier Construct II
Enemy_Zonau_Robot_Senior,Soldier Construct III
Energy_Material_01,Crystallized Charge
Energy_Material_02,Crystallized Charge
Energy_Material_03,Large Crystallized Charge
Energy_Material_04,Huge Crystallized Charge
FireFruit,Fire Fruit
FireWood,MsgNotFound
FireWoodFromBundle,MsgNotFound
FireWoodFromBundleBurnedByBoostedFire,MsgNotFound
FireWoodLong,MsgNotFound
FldObj_DevoteSpring_Book,Tattered Notebook
FldObj_GerudoTownBook,Chef Aurie Taamu Vol. 2
FldObj_HatenoGateBook,Calip's Journal
FldObj_HatenoGateBook_Kakariko,Calip's Journal
FldObj_HoleQuicksand_A_01,Quicksand sinkhole
FldObj_HoleWhirlingWaves_A_04,Whirlpool
FldObj_HyliaWoodRuinWell_A_02,Well
FldObj_HyliaWoodRuinWell_A_03,Well
FldObj_HyliaWoodWell_A_02,Well
FldObj_LinkHouse_A_01,Furnished Square Room
FldObj_LinkHouse_B_01,Blessing Room
FldObj_LinkHouse_C_01,Bedroom
FldObj_LinkHouse_D_01,Weapon Stand Room
FldObj_LinkHouse_E_01,Bow Stand Room
FldObj_LinkHouse_F_01,Shield Stand Room
FldObj_LinkHouse_G_01,Kitchen
FldObj_LinkHouse_H_01,Gallery
FldObj_LinkHouse_I_01,Outdoor Stairs
FldObj_LinkHouse_J_01,Indoor Stairs
FldObj_LinkHouse_K_01,Garden Pond
FldObj_LinkHouse_L_01,Flower Bed
FldObj_LinkHouse_M_01,Paddock
FldObj_LinkHouse_N_01,Foyer
FldObj_LinkHouse_O_01,Angled Room
FldObj_LinkHouse_P_01,Furnished Angled Room
FldObj_LinkHouse_Q_01,Study
FldObj_LinkHouse_R_01,Square Room
FldObj_MockUp_Item_Enemy_117,Fire Keese Eyeball
FldObj_MockUp_Item_Enemy_155,Gleeok Thunder Horn
FldObj_MockUp_Item_Enemy_156,Gleeok Wing
FldObj_MockUp_Item_Enemy_215,White-Maned Lynel Mace Horn
FldObj_MockUp_Item_Enemy_32,Hinox Toenail
FldObj_MockUp_Item_Enemy_42,Ice-Breath Lizalfos Tail
FldObj_Pinecone_A_01,Hylian Pine Cone
FldObj_RuinStatueDragon_A_02,MsgNotFound
FldObj_RuinStatueKnightSword_B_01,Forgotten Sword
FldObj_ShootingStar,MsgNotFound
FldObj_WisemanStatue_A_01,Statue bearing a sword
FldObj_WisemanStatue_A_04,Statue with raised arm
FldObj_WisemanStatue_A_05,MsgNotFound
FldObj_WisemanStatue_A_06,Winged statue
FldObj_WisemanStatue_A_06_End,Winged statue
FldObj_WisemanStatue_A_07,Finned statue
FldObj_ZonauShrine_KeyCrystal,MsgNotFound
FldObj_ZonauShrine_KeyCrystal_DropWhirlingWaves,MsgNotFound
FldObj_ZonauShrine_KeyCrystal_PresenceDistanceLong,MsgNotFound
FldObj_ZonauShrine_KeyCrystal_PresenceDistanceMiddle,MsgNotFound
FldObj_ZonauShrine_KeyCrystal_PresenceDistanceShort,MsgNotFound
FldObj_ZonauShrine_KeyCrystal_Zonau_BlockMaster,MsgNotFound
GameRomHorse,Horse
GameRomHorse00L,Giant Horse
GameRomHorse01,Horse
GameRomHorse01L,Giant White Stallion
GameRomHorse01S,Donkey
GameRomHorse02,Horse
GameRomHorse03,Horse
GameRomHorse04,Horse
GameRomHorse05,Horse
GameRomHorse06,Horse
GameRomHorse07,Horse
GameRomHorse08,Horse
GameRomHorse09,Horse
GameRomHorse10,Horse
GameRomHorse11,Horse
GameRomHorse12,Horse
GameRomHorse13,Horse
GameRomHorse14,Horse
GameRomHorse15,Horse
GameRomHorse16,Horse
GameRomHorse17,Horse
GameRomHorse18,Horse
GameRomHorse19,Horse
GameRomHorse20,Horse
GameRomHorse21,Horse
GameRomHorse22,Horse
GameRomHorse23,Horse
GameRomHorse25,Horse
GameRomHorse26,Horse
GameRomHorseBone,Stalhorse
GameRomHorseBone_AllDay,Stalhorse
GameRomHorseEpona,Horse
GameRomHorseForStreetVender,Horse
GameRomHorseGold,Golden Horse
GameRomHorseNushi,MsgNotFound
GameRomHorseReins_00,Stable Bridle
GameRomHorseReins_00L,MsgNotFound
GameRomHorseReins_01,Traveler's Bridle
GameRomHorseReins_02,Royal Bridle
GameRomHorseReins_03,Knight's Bridle
GameRomHorseReins_04,Monster Bridle
GameRomHorseReins_05,Extravagant Bridle
GameRomHorseReins_06,MsgNotFound
GameRomHorseSaddle_00,Stable Saddle
GameRomHorseSaddle_00L,MsgNotFound
GameRomHorseSaddle_00S,Stable Saddle
GameRomHorseSaddle_00S_AncientAssistant,Stable Saddle
GameRomHorseSaddle_01,Traveler's Saddle
GameRomHorseSaddle_01S,Stable Saddle
GameRomHorseSaddle_02,Royal Saddle
GameRomHorseSaddle_03,Knight's Saddle
GameRomHorseSaddle_04,Monster Saddle
GameRomHorseSaddle_05,Extravagant Saddle
GameRomHorseSaddle_06,MsgNotFound
GameRomHorseSaddle_07,Towing Harness
GameRomHorseSaddle_07_ExternalCoupler,Towing Harness
GameRomHorseSaddle_07_WithWagon,Towing Harness
GameRomHorseSpPattern,Horse
GameRomHorseZelda,White Horse
Ganondorf_Miasma_Parturition,MsgNotFound
GerudoHatago_LaughFace_PhotographTarget,Smiling Spectacle Rock
GoronReturntoNature_PhotographTarget,Full moon shining down
Harness_Coupler,MsgNotFound
Harness_Coupler_BP,MsgNotFound
Helmet_001,MsgNotFound
HorseGod001,Malanya
HorseGodTextNPC,Malanya
Horse_Link_Mane,Normal Mane
Horse_Link_Mane_00L,MsgNotFound
Horse_Link_Mane_00L_Reduction,MsgNotFound
Horse_Link_Mane_01,Long Mane
Horse_Link_Mane_01L,MsgNotFound
Horse_Link_Mane_01_Reduction,Long Mane
Horse_Link_Mane_02,Mohawk Mane
Horse_Link_Mane_03,French-Braided Mane
Horse_Link_Mane_04,Braided Mane
Horse_Link_Mane_05,Long Red Mane
Horse_Link_Mane_06,Long Blue Mane
Horse_Link_Mane_07,Long Green Mane
Horse_Link_Mane_08,Long Purple Mane
Horse_Link_Mane_09,Floral Mane
Horse_Link_Mane_Reduction,Normal Mane
IceFruit,Ice Fruit
Insect_Base,MsgNotFound
IronBall_Light,MsgNotFound
Item_Boiled_01,Hard-Boiled Egg
Item_CatchInAir,Star Fragment
Item_ChilledFish_01,Frozen Bass
Item_ChilledFish_01_L,Frozen Bass
Item_ChilledFish_02,Frozen Hearty Salmon
Item_ChilledFish_03,Frozen Trout
Item_ChilledFish_03_C,Frozen Trout
Item_ChilledFish_03_D,Frozen Trout
Item_ChilledFish_03_J,Frozen Trout
Item_ChilledFish_04,Frozen Carp
Item_ChilledFish_04_E,Frozen Carp
Item_ChilledFish_04_Z,Frozen Carp
Item_ChilledFish_05,Frozen Porgy
Item_ChilledFish_05_F,Frozen Porgy
Item_ChilledFish_06,Frozen Hearty Bass
Item_ChilledFish_07,Frozen Crab
Item_ChilledFish_07_K,Frozen Crab
Item_ChilledFish_07_O,Frozen Crab
Item_ChilledFish_08,Frozen River Snail
Item_ChilledFish_16,Frozen Arowana
Item_ChilledFish_18,Frozen Cave Fish
Item_Chilled_01,Icy Meat
Item_Chilled_02,Icy Prime Meat
Item_Chilled_03,Icy Gourmet Meat
Item_Chilled_04,Frozen Bird Drumstick
Item_Chilled_05,Frozen Bird Thigh
Item_Chilled_06,Frozen Whole Bird
Item_CookSet,MsgNotFound
Item_CookSetOnFire,MsgNotFound
Item_CookSetOnFire_C,MsgNotFound
Item_CookSetOnFire_PanOnly,MsgNotFound
Item_CookSet_C,MsgNotFound
Item_CookSet_PanOnly,MsgNotFound
Item_Enemy_01,Bokoblin Fang
Item_Enemy_02,Bokoblin Guts
Item_Enemy_04,Lizalfos Talon
Item_Enemy_05,Lizalfos Tail
Item_Enemy_07,Moblin Fang
Item_Enemy_08,Moblin Guts
Item_Enemy_100,Horriblin Horn
Item_Enemy_101,Blue Horriblin Horn
Item_Enemy_102,Black Horriblin Horn
Item_Enemy_103,Silver Horriblin Horn
Item_Enemy_104,Horriblin Claw
Item_Enemy_105,Horriblin Guts
Item_Enemy_106,Lizalfos Horn
Item_Enemy_107,Blue Lizalfos Horn
Item_Enemy_108,Black Lizalfos Horn
Item_Enemy_109,Silver Lizalfos Horn
Item_Enemy_114,Blue Lizalfos Tail
Item_Enemy_115,Black Lizalfos Tail
Item_Enemy_116,Silver Lizalfos Tail
Item_Enemy_117,Fire Keese Eyeball
Item_Enemy_118,Electric Keese Eyeball
Item_Enemy_119,Ice Keese Eyeball
Item_Enemy_121,Gibdo Guts
Item_Enemy_123,Gibdo Wing
Item_Enemy_124,Aerocuda Wing
Item_Enemy_13,Lynel Hoof
Item_Enemy_130,Zonai Charge
Item_Enemy_130_Bundle_A,Zonai Charge
Item_Enemy_130_Bundle_B,Zonai Charge
Item_Enemy_130_forDisplay,Zonai Charge
Item_Enemy_131,Large Zonai Charge
Item_Enemy_131_forDisplay,Large Zonai Charge
Item_Enemy_132,Blue Boss Bokoblin Horn
Item_Enemy_133,Black Boss Bokoblin Horn
Item_Enemy_134,Silver Boss Bokoblin Horn
Item_Enemy_135,Boss Bokoblin Fang
Item_Enemy_136,Boss Bokoblin Guts
Item_Enemy_14,Lynel Guts
Item_Enemy_142,Hinox Horn
Item_Enemy_143,Blue Hinox Horn
Item_Enemy_144,Black Hinox Horn
Item_Enemy_148,Lynel Saber Horn
Item_Enemy_149,Blue-Maned Lynel Saber Horn
Item_Enemy_15,Red Chuchu Jelly
Item_Enemy_150,White-Maned Lynel Saber Horn
Item_Enemy_151,Silver Lynel Saber Horn
Item_Enemy_153,Gleeok Flame Horn
Item_Enemy_154,Gleeok Frost Horn
Item_Enemy_155,Gleeok Thunder Horn
Item_Enemy_155_Bundle_A,Gleeok Thunder Horn
Item_Enemy_156,Gleeok Wing
Item_Enemy_156_Bundle_A,Gleeok Wing
Item_Enemy_157,Gleeok Guts
Item_Enemy_158,Light Dragon's Scale
Item_Enemy_159,Light Dragon's Talon
Item_Enemy_16,Yellow Chuchu Jelly
Item_Enemy_160,Shard of Light Dragon's Fang
Item_Enemy_166,Soldier Construct Horn
Item_Enemy_167,Soldier Construct II Horn
Item_Enemy_168,Soldier Construct III Horn
Item_Enemy_169,Soldier Construct IV Horn
Item_Enemy_17,White Chuchu Jelly
Item_Enemy_18,Keese Wing
Item_Enemy_181,Like Like Stone
Item_Enemy_182,Fire Like Stone
Item_Enemy_183,Shock Like Stone
Item_Enemy_184,Ice Like Stone
Item_Enemy_186,Frox Fang
Item_Enemy_187,Obsidian Frox Fang
Item_Enemy_188,Blue-White Frox Fang
Item_Enemy_189,Frox Fingernail
Item_Enemy_19,Keese Eyeball
Item_Enemy_190,Frox Guts
Item_Enemy_191,Captain Construct II Horn
Item_Enemy_192,Captain Construct III Horn
Item_Enemy_193,Captain Construct IV Horn
Item_Enemy_20,Octorok Tentacle
Item_Enemy_208,Stalnox Horn
Item_Enemy_21,Octorok Eyeball
Item_Enemy_210,Molduga Jaw
Item_Enemy_211,Dinraal's Horn
Item_Enemy_212,Naydra's Horn
Item_Enemy_213,Farosh's Horn
Item_Enemy_214,Light Dragon's Horn
Item_Enemy_215,Lynel Mace Horn
Item_Enemy_216,Blue-Maned Lynel Mace Horn
Item_Enemy_217,White-Maned Lynel Mace Horn
Item_Enemy_218,Silver Lynel Mace Horn
Item_Enemy_228,Shard of Dinraal's Spike
Item_Enemy_229,Shard of Naydra's Spike
Item_Enemy_230,Shard of Farosh's Spike
Item_Enemy_231,Shard of Light Dragon's Spike
Item_Enemy_24,Molduga Fin
Item_Enemy_25,Molduga Guts
Item_Enemy_32,Hinox Toenail
Item_Enemy_32_Bundle_A,Hinox Toenail
Item_Enemy_33,Hinox Tooth
Item_Enemy_34,Hinox Guts
Item_Enemy_38,Dinraal's Scale
Item_Enemy_39,Dinraal's Claw
Item_Enemy_40,Chuchu Jelly
Item_Enemy_41,Fire-Breath Lizalfos Tail
Item_Enemy_42,Ice-Breath Lizalfos Tail
Item_Enemy_43,Electric Lizalfos Tail
Item_Enemy_44,Fire Keese Wing
Item_Enemy_45,Electric Keese Wing
Item_Enemy_46,Ice Keese Wing
Item_Enemy_47,Shard of Dinraal's Fang
Item_Enemy_49,Naydra's Scale
